time,hip_angle,knee_angle,ankle_angle,hip_torque,knee_torque,ankle_torque
6.6090,-19.1064,46.0748,-6.4379,8.3903,-7.4055,0.2645
6.6100,-19.0891,45.9945,-6.4157,8.3891,-7.3917,0.2642
6.6110,-19.0717,45.9143,-6.3936,8.3879,-7.3779,0.2638
6.6120,-19.0543,45.8342,-6.3715,8.3867,-7.3641,0.2635
6.6130,-19.0370,45.7541,-6.3494,8.3854,-7.3503,0.2631
6.6140,-19.0196,45.6740,-6.3274,8.3843,-7.3365,0.2628
6.6150,-19.0023,45.5939,-6.3054,8.3831,-7.3227,0.2624
6.6160,-18.9850,45.5139,-6.2834,8.3819,-7.3089,0.2621
6.6170,-18.9676,45.4339,-6.2615,8.3807,-7.2950,0.2618
6.6180,-18.9503,45.3540,-6.2396,8.3795,-7.2812,0.2614
6.6190,-18.9330,45.2741,-6.2177,8.3783,-7.2674,0.2611
6.6200,-18.9157,45.1943,-6.1959,8.3772,-7.2535,0.2607
6.6210,-18.8985,45.1145,-6.1741,8.3760,-7.2397,0.2604
6.6220,-18.8812,45.0347,-6.1523,8.3749,-7.2258,0.2600
6.6230,-18.8639,44.9550,-6.1306,8.3737,-7.2119,0.2596
6.6240,-18.8467,44.8753,-6.1089,8.3726,-7.1981,0.2593
6.6250,-18.8294,44.7957,-6.0872,8.3714,-7.1842,0.2589
6.6260,-18.8122,44.7161,-6.0656,8.3703,-7.1703,0.2586
6.6270,-18.7950,44.6366,-6.0440,8.3692,-7.1564,0.2582
6.6280,-18.7778,44.5571,-6.0224,8.3681,-7.1425,0.2579
6.6290,-18.7605,44.4776,-6.0009,8.3670,-7.1286,0.2575
6.6300,-18.7434,44.3982,-5.9794,8.3659,-7.1147,0.2571
6.6310,-18.7262,44.3188,-5.9579,8.3648,-7.1008,0.2568
6.6320,-18.7090,44.2394,-5.9365,8.3637,-7.0869,0.2564
6.6330,-18.6918,44.1602,-5.9151,8.3626,-7.0730,0.2561
6.6340,-18.6747,44.0809,-5.8937,8.3615,-7.0591,0.2557
6.6350,-18.6575,44.0017,-5.8724,8.3604,-7.0451,0.2553
6.6360,-18.6404,43.9225,-5.8511,8.3593,-7.0312,0.2550
6.6370,-18.6233,43.8434,-5.8299,8.3583,-7.0173,0.2546
6.6380,-18.6061,43.7643,-5.8086,8.3572,-7.0033,0.2542
6.6390,-18.5890,43.6853,-5.7875,8.3561,-6.9894,0.2539
6.6400,-18.5719,43.6063,-5.7663,8.3551,-6.9754,0.2535
6.6410,-18.5549,43.5274,-5.7452,8.3541,-6.9615,0.2531
6.6420,-18.5378,43.4485,-5.7241,8.3530,-6.9475,0.2528
6.6430,-18.5207,43.3697,-5.7031,8.3520,-6.9335,0.2524
6.6440,-18.5037,43.2909,-5.6821,8.3510,-6.9196,0.2520
6.6450,-18.4866,43.2121,-5.6611,8.3499,-6.9056,0.2517
6.6460,-18.4696,43.1334,-5.6401,8.3489,-6.8916,0.2513
6.6470,-18.4526,43.0547,-5.6192,8.3479,-6.8776,0.2509
6.6480,-18.4356,42.9761,-5.5984,8.3469,-6.8636,0.2505
6.6490,-18.4186,42.8975,-5.5775,8.3459,-6.8496,0.2502
6.6500,-18.4016,42.8190,-5.5567,8.3449,-6.8356,0.2498
6.6510,-18.3846,42.7405,-5.5360,8.3439,-6.8216,0.2494
6.6520,-18.3676,42.6621,-5.5152,8.3429,-6.8076,0.2490
6.6530,-18.3507,42.5837,-5.4945,8.3420,-6.7936,0.2487
6.6540,-18.3337,42.5054,-5.4739,8.3410,-6.7796,0.2483
6.6550,-18.3168,42.4271,-5.4533,8.3400,-6.7656,0.2479
6.6560,-18.2999,42.3489,-5.4327,8.3391,-6.7515,0.2475
6.6570,-18.2830,42.2707,-5.4121,8.3381,-6.7375,0.2471
6.6580,-18.2661,42.1925,-5.3916,8.3372,-6.7235,0.2467
6.6590,-18.2492,42.1144,-5.3711,8.3362,-6.7094,0.2464
6.6600,-18.2323,42.0364,-5.3507,8.3353,-6.6954,0.2460
6.6610,-18.2155,41.9584,-5.3303,8.3344,-6.6814,0.2456
6.6620,-18.1986,41.8804,-5.3099,8.3335,-6.6673,0.2452
6.6630,-18.1818,41.8025,-5.2896,8.3325,-6.6533,0.2448
6.6640,-18.1649,41.7247,-5.2693,8.3316,-6.6392,0.2444
6.6650,-18.1481,41.6469,-5.2490,8.3307,-6.6251,0.2440
6.6660,-18.1313,41.5691,-5.2288,8.3298,-6.6111,0.2437
6.6670,-18.1145,41.4914,-5.2086,8.3289,-6.5970,0.2433
6.6680,-18.0978,41.4138,-5.1884,8.3280,-6.5829,0.2429
6.6690,-18.0810,41.3362,-5.1683,8.3272,-6.5689,0.2425
6.6700,-18.0642,41.2586,-5.1482,8.3263,-6.5548,0.2421
6.6710,-18.0475,41.1811,-5.1282,8.3254,-6.5407,0.2417
6.6720,-18.0308,41.1037,-5.1082,8.3246,-6.5266,0.2413
6.6730,-18.0141,41.0263,-5.0882,8.3237,-6.5126,0.2409
6.6740,-17.9974,40.9489,-5.0682,8.3228,-6.4985,0.2405
6.6750,-17.9807,40.8717,-5.0483,8.3220,-6.4844,0.2401
6.6760,-17.9640,40.7944,-5.0285,8.3212,-6.4703,0.2397
6.6770,-17.9473,40.7172,-5.0087,8.3203,-6.4562,0.2393
6.6780,-17.9307,40.6401,-4.9889,8.3195,-6.4421,0.2389
6.6790,-17.9140,40.5630,-4.9691,8.3187,-6.4280,0.2385
6.6800,-17.8974,40.4860,-4.9494,8.3179,-6.4139,0.2381
6.6810,-17.8808,40.4090,-4.9297,8.3170,-6.3998,0.2377
6.6820,-17.8642,40.3321,-4.9101,8.3162,-6.3857,0.2373
6.6830,-17.8476,40.2552,-4.8905,8.3154,-6.3715,0.2369
6.6840,-17.8310,40.1784,-4.8709,8.3146,-6.3574,0.2365
6.6850,-17.8145,40.1016,-4.8514,8.3139,-6.3433,0.2361
6.6860,-17.7979,40.0249,-4.8319,8.3131,-6.3292,0.2357
6.6870,-17.7814,39.9482,-4.8124,8.3123,-6.3151,0.2353
6.6880,-17.7648,39.8716,-4.7930,8.3115,-6.3009,0.2349
6.6890,-17.7483,39.7951,-4.7736,8.3108,-6.2868,0.2345
6.6900,-17.7318,39.7186,-4.7542,8.3100,-6.2727,0.2341
6.6910,-17.7154,39.6421,-4.7349,8.3093,-6.2585,0.2336
6.6920,-17.6989,39.5657,-4.7157,8.3085,-6.2444,0.2332
6.6930,-17.6824,39.4894,-4.6964,8.3078,-6.2303,0.2328
6.6940,-17.6660,39.4131,-4.6772,8.3070,-6.2161,0.2324
6.6950,-17.6496,39.3369,-4.6581,8.3063,-6.2020,0.2320
6.6960,-17.6332,39.2607,-4.6389,8.3056,-6.1879,0.2316
6.6970,-17.6168,39.1846,-4.6199,8.3049,-6.1737,0.2312
6.6980,-17.6004,39.1086,-4.6008,8.3042,-6.1596,0.2308
6.6990,-17.5840,39.0326,-4.5818,8.3034,-6.1454,0.2303
6.7000,-17.5676,38.9566,-4.5628,8.3027,-6.1313,0.2299
6.7010,-17.5513,38.8807,-4.5439,8.3021,-6.1171,0.2295
6.7020,-17.5350,38.8049,-4.5250,8.3014,-6.1030,0.2291
6.7030,-17.5187,38.7291,-4.5061,8.3007,-6.0888,0.2287
6.7040,-17.5024,38.6534,-4.4873,8.3000,-6.0746,0.2282
6.7050,-17.4861,38.5777,-4.4685,8.2993,-6.0605,0.2278
6.7060,-17.4698,38.5021,-4.4498,8.2987,-6.0463,0.2274
6.7070,-17.4535,38.4266,-4.4311,8.2980,-6.0322,0.2270
6.7080,-17.4373,38.3511,-4.4124,8.2974,-6.0180,0.2266
6.7090,-17.4211,38.2757,-4.3938,8.2967,-6.0039,0.2261
6.7100,-17.4049,38.2003,-4.3752,8.2961,-5.9897,0.2257
6.7110,-17.3887,38.1250,-4.3566,8.2954,-5.9755,0.2253
6.7120,-17.3725,38.0497,-4.3381,8.2948,-5.9614,0.2249
6.7130,-17.3563,37.9745,-4.3197,8.2942,-5.9472,0.2244
6.7140,-17.3402,37.8994,-4.3012,8.2936,-5.9330,0.2240
6.7150,-17.3240,37.8243,-4.2828,8.2929,-5.9189,0.2236
6.7160,-17.3079,37.7493,-4.2645,8.2923,-5.9047,0.2231
6.7170,-17.2918,37.6744,-4.2461,8.2917,-5.8905,0.2227
6.7180,-17.2757,37.5995,-4.2278,8.2911,-5.8763,0.2223
6.7190,-17.2596,37.5246,-4.2096,8.2906,-5.8622,0.2218
6.7200,-17.2436,37.4498,-4.1914,8.2900,-5.8480,0.2214
6.7210,-17.2275,37.3751,-4.1732,8.2894,-5.8338,0.2210
6.7220,-17.2115,37.3005,-4.1551,8.2888,-5.8197,0.2205
6.7230,-17.1955,37.2259,-4.1370,8.2883,-5.8055,0.2201
6.7240,-17.1795,37.1513,-4.1189,8.2877,-5.7913,0.2197
6.7250,-17.1635,37.0768,-4.1009,8.2872,-5.7771,0.2192
6.7260,-17.1475,37.0024,-4.0830,8.2866,-5.7630,0.2188
6.7270,-17.1315,36.9281,-4.0650,8.2861,-5.7488,0.2184
6.7280,-17.1156,36.8538,-4.0471,8.2855,-5.7346,0.2179
6.7290,-17.0997,36.7796,-4.0293,8.2850,-5.7204,0.2175
6.7300,-17.0838,36.7054,-4.0115,8.2845,-5.7063,0.2170
6.7310,-17.0679,36.6313,-3.9937,8.2840,-5.6921,0.2166
6.7320,-17.0520,36.5572,-3.9759,8.2834,-5.6779,0.2162
6.7330,-17.0361,36.4833,-3.9582,8.2829,-5.6637,0.2157
6.7340,-17.0203,36.4093,-3.9406,8.2824,-5.6495,0.2153
6.7350,-17.0045,36.3355,-3.9229,8.2819,-5.6354,0.2148
6.7360,-16.9887,36.2617,-3.9054,8.2814,-5.6212,0.2144
6.7370,-16.9729,36.1880,-3.8878,8.2810,-5.6070,0.2139
6.7380,-16.9571,36.1143,-3.8703,8.2805,-5.5929,0.2135
6.7390,-16.9413,36.0407,-3.8529,8.2800,-5.5787,0.2130
6.7400,-16.9256,35.9671,-3.8354,8.2795,-5.5645,0.2126
6.7410,-16.9098,35.8937,-3.8180,8.2791,-5.5503,0.2121
6.7420,-16.8941,35.8203,-3.8007,8.2786,-5.5362,0.2117
6.7430,-16.8784,35.7469,-3.7834,8.2782,-5.5220,0.2113
6.7440,-16.8628,35.6736,-3.7661,8.2777,-5.5078,0.2108
6.7450,-16.8471,35.6004,-3.7489,8.2773,-5.4936,0.2103
6.7460,-16.8314,35.5273,-3.7317,8.2769,-5.4795,0.2099
6.7470,-16.8158,35.4542,-3.7146,8.2764,-5.4653,0.2094
6.7480,-16.8002,35.3811,-3.6975,8.2760,-5.4511,0.2090
6.7490,-16.7846,35.3082,-3.6804,8.2756,-5.4370,0.2085
6.7500,-16.7690,35.2353,-3.6634,8.2752,-5.4228,0.2081
6.7510,-16.7535,35.1625,-3.6464,8.2748,-5.4086,0.2076
6.7520,-16.7379,35.0897,-3.6294,8.2744,-5.3945,0.2072
6.7530,-16.7224,35.0170,-3.6125,8.2740,-5.3803,0.2067
6.7540,-16.7069,34.9444,-3.5957,8.2736,-5.3661,0.2062
6.7550,-16.6914,34.8718,-3.5788,8.2732,-5.3520,0.2058
6.7560,-16.6759,34.7993,-3.5620,8.2729,-5.3378,0.2053
6.7570,-16.6604,34.7269,-3.5453,8.2725,-5.3237,0.2049
6.7580,-16.6450,34.6545,-3.5286,8.2721,-5.3095,0.2044
6.7590,-16.6296,34.5822,-3.5119,8.2718,-5.2954,0.2039
6.7600,-16.6142,34.5100,-3.4953,8.2714,-5.2812,0.2035
6.7610,-16.5988,34.4379,-3.4787,8.2711,-5.2671,0.2030
6.7620,-16.5834,34.3658,-3.4622,8.2707,-5.2529,0.2026
6.7630,-16.5680,34.2937,-3.4457,8.2704,-5.2388,0.2021
6.7640,-16.5527,34.2218,-3.4292,8.2701,-5.2246,0.2016
6.7650,-16.5374,34.1499,-3.4128,8.2698,-5.2105,0.2012
6.7660,-16.5221,34.0781,-3.3964,8.2694,-5.1963,0.2007
6.7670,-16.5068,34.0063,-3.3801,8.2691,-5.1822,0.2002
6.7680,-16.4915,33.9347,-3.3638,8.2688,-5.1680,0.1998
6.7690,-16.4763,33.8630,-3.3475,8.2685,-5.1539,0.1993
6.7700,-16.4610,33.7915,-3.3313,8.2682,-5.1398,0.1988
6.7710,-16.4458,33.7200,-3.3151,8.2679,-5.1256,0.1983
6.7720,-16.4306,33.6486,-3.2990,8.2677,-5.1115,0.1979
6.7730,-16.4155,33.5773,-3.2829,8.2674,-5.0974,0.1974
6.7740,-16.4003,33.5060,-3.2668,8.2671,-5.0833,0.1969
6.7750,-16.3852,33.4348,-3.2508,8.2669,-5.0691,0.1965
6.7760,-16.3700,33.3637,-3.2348,8.2666,-5.0550,0.1960
6.7770,-16.3549,33.2927,-3.2189,8.2663,-5.0409,0.1955
6.7780,-16.3398,33.2217,-3.2030,8.2661,-5.0268,0.1950
6.7790,-16.3248,33.1508,-3.1872,8.2658,-5.0127,0.1946
6.7800,-16.3097,33.0799,-3.1713,8.2656,-4.9985,0.1941
6.7810,-16.2947,33.0092,-3.1556,8.2654,-4.9844,0.1936
6.7820,-16.2797,32.9385,-3.1399,8.2652,-4.9703,0.1931
6.7830,-16.2647,32.8678,-3.1242,8.2649,-4.9562,0.1926
6.7840,-16.2497,32.7973,-3.1085,8.2647,-4.9421,0.1922
6.7850,-16.2348,32.7268,-3.0929,8.2645,-4.9280,0.1917
6.7860,-16.2198,32.6564,-3.0774,8.2643,-4.9139,0.1912
6.7870,-16.2049,32.5861,-3.0618,8.2641,-4.8998,0.1907
6.7880,-16.1900,32.5158,-3.0464,8.2639,-4.8858,0.1902
6.7890,-16.1751,32.4456,-3.0309,8.2637,-4.8717,0.1897
6.7900,-16.1603,32.3755,-3.0155,8.2635,-4.8576,0.1893
6.7910,-16.1454,32.3055,-3.0002,8.2634,-4.8435,0.1888
6.7920,-16.1306,32.2355,-2.9849,8.2632,-4.8294,0.1883
6.7930,-16.1158,32.1656,-2.9696,8.2630,-4.8154,0.1878
6.7940,-16.1010,32.0958,-2.9544,8.2629,-4.8013,0.1873
6.7950,-16.0862,32.0260,-2.9392,8.2627,-4.7872,0.1868
6.7960,-16.0715,31.9563,-2.9240,8.2626,-4.7732,0.1863
6.7970,-16.0568,31.8867,-2.9089,8.2624,-4.7591,0.1859
6.7980,-16.0421,31.8172,-2.8939,8.2623,-4.7450,0.1854
6.7990,-16.0274,31.7477,-2.8789,8.2622,-4.7310,0.1849
6.8000,-16.0127,31.6784,-2.8639,8.2620,-4.7169,0.1844
6.8010,-15.9981,31.6091,-2.8489,8.2619,-4.7029,0.1839
6.8020,-15.9834,31.5398,-2.8340,8.2618,-4.6889,0.1834
6.8030,-15.9688,31.4707,-2.8192,8.2617,-4.6748,0.1829
6.8040,-15.9542,31.4016,-2.8044,8.2616,-4.6608,0.1824
6.8050,-15.9397,31.3326,-2.7896,8.2615,-4.6468,0.1819
6.8060,-15.9251,31.2637,-2.7749,8.2614,-4.6327,0.1814
6.8070,-15.9106,31.1948,-2.7602,8.2613,-4.6187,0.1809
6.8080,-15.8961,31.1260,-2.7456,8.2612,-4.6047,0.1804
6.8090,-15.8816,31.0573,-2.7310,8.2612,-4.5907,0.1799
6.8100,-15.8671,30.9887,-2.7164,8.2611,-4.5767,0.1794
6.8110,-15.8526,30.9202,-2.7019,8.2610,-4.5627,0.1789
6.8120,-15.8382,30.8517,-2.6874,8.2610,-4.5487,0.1784
6.8130,-15.8238,30.7833,-2.6730,8.2609,-4.5347,0.1779
6.8140,-15.8094,30.7150,-2.6586,8.2609,-4.5207,0.1774
6.8150,-15.7950,30.6468,-2.6443,8.2608,-4.5067,0.1769
6.8160,-15.7807,30.5786,-2.6300,8.2608,-4.4927,0.1764
6.8170,-15.7664,30.5105,-2.6157,8.2607,-4.4787,0.1759
6.8180,-15.7521,30.4425,-2.6015,8.2607,-4.4648,0.1754
6.8190,-15.7378,30.3746,-2.5873,8.2607,-4.4508,0.1749
6.8200,-15.7235,30.3067,-2.5732,8.2607,-4.4368,0.1744
6.8210,-15.7092,30.2390,-2.5591,8.2607,-4.4229,0.1739
6.8220,-15.6950,30.1713,-2.5451,8.2607,-4.4089,0.1734
6.8230,-15.6808,30.1037,-2.5311,8.2607,-4.3950,0.1729
6.8240,-15.6666,30.0361,-2.5171,8.2607,-4.3810,0.1724
6.8250,-15.6525,29.9687,-2.5032,8.2607,-4.3671,0.1719
6.8260,-15.6383,29.9013,-2.4893,8.2607,-4.3531,0.1714
6.8270,-15.6242,29.8340,-2.4755,8.2607,-4.3392,0.1709
6.8280,-15.6101,29.7668,-2.4617,8.2607,-4.3253,0.1704
6.8290,-15.5960,29.6996,-2.4480,8.2608,-4.3114,0.1698
6.8300,-15.5819,29.6326,-2.4343,8.2608,-4.2974,0.1693
6.8310,-15.5679,29.5656,-2.4206,8.2608,-4.2835,0.1688
6.8320,-15.5539,29.4987,-2.4070,8.2609,-4.2696,0.1683
6.8330,-15.5399,29.4319,-2.3934,8.2609,-4.2557,0.1678
6.8340,-15.5259,29.3652,-2.3799,8.2610,-4.2418,0.1673
6.8350,-15.5119,29.2985,-2.3664,8.2611,-4.2280,0.1668
6.8360,-15.4980,29.2319,-2.3530,8.2611,-4.2141,0.1663
6.8370,-15.4841,29.1654,-2.3396,8.2612,-4.2002,0.1657
6.8380,-15.4702,29.0990,-2.3262,8.2613,-4.1863,0.1652
6.8390,-15.4563,29.0327,-2.3129,8.2614,-4.1725,0.1647
6.8400,-15.4425,28.9664,-2.2996,8.2615,-4.1586,0.1642
6.8410,-15.4286,28.9003,-2.2864,8.2616,-4.1447,0.1637
6.8420,-15.4148,28.8342,-2.2732,8.2617,-4.1309,0.1631
6.8430,-15.4010,28.7682,-2.2601,8.2618,-4.1171,0.1626
6.8440,-15.3873,28.7023,-2.2470,8.2619,-4.1032,0.1621
6.8450,-15.3735,28.6364,-2.2339,8.2620,-4.0894,0.1616
6.8460,-15.3598,28.5707,-2.2209,8.2621,-4.0756,0.1611
6.8470,-15.3461,28.5050,-2.2079,8.2622,-4.0618,0.1605
6.8480,-15.3324,28.4394,-2.1950,8.2624,-4.0479,0.1600
6.8490,-15.3188,28.3739,-2.1821,8.2625,-4.0341,0.1595
6.8500,-15.3051,28.3085,-2.1693,8.2626,-4.0203,0.1590
6.8510,-15.2915,28.2432,-2.1565,8.2628,-4.0065,0.1584
6.8520,-15.2779,28.1779,-2.1438,8.2629,-3.9928,0.1579
6.8530,-15.2644,28.1127,-2.1311,8.2631,-3.9790,0.1574
6.8540,-15.2508,28.0476,-2.1184,8.2633,-3.9652,0.1569
6.8550,-15.2373,27.9826,-2.1058,8.2634,-3.9514,0.1563
6.8560,-15.2238,27.9177,-2.0932,8.2636,-3.9377,0.1558
6.8570,-15.2103,27.8529,-2.0807,8.2638,-3.9239,0.1553
6.8580,-15.1968,27.7881,-2.0682,8.2640,-3.9102,0.1548
6.8590,-15.1834,27.7235,-2.0558,8.2642,-3.8964,0.1542
6.8600,-15.1700,27.6589,-2.0434,8.2643,-3.8827,0.1537
6.8610,-15.1566,27.5944,-2.0310,8.2645,-3.8690,0.1532
6.8620,-15.1432,27.5300,-2.0187,8.2647,-3.8553,0.1526
6.8630,-15.1299,27.4657,-2.0064,8.2650,-3.8415,0.1521
6.8640,-15.1166,27.4014,-1.9942,8.2652,-3.8278,0.1516
6.8650,-15.1033,27.3373,-1.9820,8.2654,-3.8141,0.1510
6.8660,-15.0900,27.2732,-1.9699,8.2656,-3.8005,0.1505
6.8670,-15.0767,27.2093,-1.9578,8.2658,-3.7868,0.1500
6.8680,-15.0635,27.1454,-1.9458,8.2661,-3.7731,0.1494
6.8690,-15.0503,27.0816,-1.9338,8.2663,-3.7594,0.1489
6.8700,-15.0371,27.0178,-1.9218,8.2665,-3.7458,0.1484
6.8710,-15.0239,26.9542,-1.9099,8.2668,-3.7321,0.1478
6.8720,-15.0108,26.8907,-1.8981,8.2671,-3.7185,0.1473
6.8730,-14.9976,26.8272,-1.8862,8.2673,-3.7048,0.1467
6.8740,-14.9846,26.7638,-1.8745,8.2676,-3.6912,0.1462
6.8750,-14.9715,26.7006,-1.8627,8.2678,-3.6776,0.1457
6.8760,-14.9584,26.6374,-1.8510,8.2681,-3.6639,0.1451
6.8770,-14.9454,26.5743,-1.8394,8.2684,-3.6503,0.1446
6.8780,-14.9324,26.5112,-1.8278,8.2687,-3.6367,0.1440
6.8790,-14.9194,26.4483,-1.8162,8.2690,-3.6231,0.1435
6.8800,-14.9064,26.3855,-1.8047,8.2693,-3.6095,0.1430
6.8810,-14.8935,26.3227,-1.7933,8.2696,-3.5960,0.1424
6.8820,-14.8806,26.2601,-1.7818,8.2699,-3.5824,0.1419
6.8830,-14.8677,26.1975,-1.7705,8.2702,-3.5688,0.1413
6.8840,-14.8548,26.1350,-1.7591,8.2705,-3.5553,0.1408
6.8850,-14.8420,26.0726,-1.7478,8.2708,-3.5417,0.1402
6.8860,-14.8292,26.0103,-1.7366,8.2711,-3.5282,0.1397
6.8870,-14.8164,25.9481,-1.7254,8.2714,-3.5147,0.1391
6.8880,-14.8036,25.8860,-1.7143,8.2718,-3.5011,0.1386
6.8890,-14.7908,25.8239,-1.7031,8.2721,-3.4876,0.1381
6.8900,-14.7781,25.7620,-1.6921,8.2724,-3.4741,0.1375
6.8910,-14.7654,25.7001,-1.6811,8.2728,-3.4606,0.1370
6.8920,-14.7527,25.6384,-1.6701,8.2731,-3.4471,0.1364
6.8930,-14.7401,25.5767,-1.6592,8.2735,-3.4336,0.1359
6.8940,-14.7274,25.5151,-1.6483,8.2739,-3.4202,0.1353
6.8950,-14.7148,25.4536,-1.6374,8.2742,-3.4067,0.1348
6.8960,-14.7022,25.3922,-1.6266,8.2746,-3.3933,0.1342
6.8970,-14.6897,25.3309,-1.6159,8.2750,-3.3798,0.1336
6.8980,-14.6771,25.2697,-1.6052,8.2753,-3.3664,0.1331
6.8990,-14.6646,25.2085,-1.5945,8.2757,-3.3529,0.1325
6.9000,-14.6521,25.1475,-1.5839,8.2761,-3.3395,0.1320
6.9010,-14.6397,25.0866,-1.5734,8.2765,-3.3261,0.1314
6.9020,-14.6272,25.0257,-1.5628,8.2769,-3.3127,0.1309
6.9030,-14.6148,24.9649,-1.5524,8.2773,-3.2993,0.1303
6.9040,-14.6024,24.9043,-1.5419,8.2777,-3.2859,0.1298
6.9050,-14.5900,24.8437,-1.5315,8.2781,-3.2726,0.1292
6.9060,-14.5777,24.7832,-1.5212,8.2786,-3.2592,0.1287
6.9070,-14.5654,24.7228,-1.5109,8.2790,-3.2458,0.1281
6.9080,-14.5531,24.6625,-1.5006,8.2794,-3.2325,0.1275
6.9090,-14.5408,24.6023,-1.4904,8.2798,-3.2191,0.1270
6.9100,-14.5285,24.5422,-1.4803,8.2803,-3.2058,0.1264
6.9110,-14.5163,24.4822,-1.4702,8.2807,-3.1925,0.1259
6.9120,-14.5041,24.4223,-1.4601,8.2811,-3.1792,0.1253
6.9130,-14.4919,24.3624,-1.4501,8.2816,-3.1659,0.1247
6.9140,-14.4798,24.3027,-1.4401,8.2821,-3.1526,0.1242
6.9150,-14.4676,24.2431,-1.4302,8.2825,-3.1393,0.1236
6.9160,-14.4555,24.1835,-1.4203,8.2830,-3.1260,0.1230
6.9170,-14.4435,24.1241,-1.4104,8.2834,-3.1128,0.1225
6.9180,-14.4314,24.0647,-1.4006,8.2839,-3.0995,0.1219
6.9190,-14.4194,24.0054,-1.3909,8.2844,-3.0863,0.1214
6.9200,-14.4074,23.9463,-1.3812,8.2849,-3.0730,0.1208
6.9210,-14.3954,23.8872,-1.3715,8.2854,-3.0598,0.1202
6.9220,-14.3834,23.8282,-1.3619,8.2858,-3.0466,0.1197
6.9230,-14.3715,23.7693,-1.3523,8.2863,-3.0334,0.1191
6.9240,-14.3596,23.7105,-1.3428,8.2868,-3.0202,0.1185
6.9250,-14.3477,23.6519,-1.3333,8.2873,-3.0070,0.1180
6.9260,-14.3359,23.5933,-1.3239,8.2878,-2.9938,0.1174
6.9270,-14.3240,23.5348,-1.3145,8.2884,-2.9807,0.1168
6.9280,-14.3122,23.4764,-1.3052,8.2889,-2.9675,0.1162
6.9290,-14.3004,23.4180,-1.2959,8.2894,-2.9544,0.1157
6.9300,-14.2887,23.3598,-1.2866,8.2899,-2.9412,0.1151
6.9310,-14.2769,23.3017,-1.2774,8.2905,-2.9281,0.1145
6.9320,-14.2652,23.2437,-1.2683,8.2910,-2.9150,0.1140
6.9330,-14.2536,23.1858,-1.2592,8.2915,-2.9019,0.1134
6.9340,-14.2419,23.1280,-1.2501,8.2921,-2.8888,0.1128
6.9350,-14.2303,23.0702,-1.2411,8.2926,-2.8757,0.1122
6.9360,-14.2187,23.0126,-1.2321,8.2932,-2.8626,0.1117
6.9370,-14.2071,22.9551,-1.2232,8.2937,-2.8496,0.1111
6.9380,-14.1955,22.8976,-1.2143,8.2943,-2.8365,0.1105
6.9390,-14.1840,22.8403,-1.2055,8.2949,-2.8235,0.1099
6.9400,-14.1725,22.7831,-1.1967,8.2954,-2.8105,0.1094
6.9410,-14.1610,22.7259,-1.1879,8.2960,-2.7974,0.1088
6.9420,-14.1496,22.6689,-1.1792,8.2966,-2.7844,0.1082
6.9430,-14.1381,22.6119,-1.1706,8.2972,-2.7714,0.1076
6.9440,-14.1267,22.5551,-1.1620,8.2977,-2.7584,0.1071
6.9450,-14.1153,22.4984,-1.1534,8.2983,-2.7455,0.1065
6.9460,-14.1040,22.4417,-1.1449,8.2989,-2.7325,0.1059
6.9470,-14.0927,22.3852,-1.1365,8.2995,-2.7195,0.1053
6.9480,-14.0814,22.3287,-1.1280,8.3001,-2.7066,0.1047
6.9490,-14.0701,22.2724,-1.1197,8.3007,-2.6937,0.1042
6.9500,-14.0588,22.2161,-1.1113,8.3013,-2.6808,0.1036
6.9510,-14.0476,22.1600,-1.1031,8.3020,-2.6678,0.1030
6.9520,-14.0364,22.1039,-1.0948,8.3026,-2.6549,0.1024
6.9530,-14.0252,22.0480,-1.0866,8.3032,-2.6421,0.1018
6.9540,-14.0141,21.9921,-1.0785,8.3038,-2.6292,0.1012
6.9550,-14.0030,21.9364,-1.0704,8.3045,-2.6163,0.1007
6.9560,-13.9919,21.8807,-1.0623,8.3051,-2.6035,0.1001
6.9570,-13.9808,21.8252,-1.0543,8.3057,-2.5906,0.0995
6.9580,-13.9698,21.7697,-1.0464,8.3064,-2.5778,0.0989
6.9590,-13.9587,21.7144,-1.0385,8.3070,-2.5650,0.0983
6.9600,-13.9478,21.6591,-1.0306,8.3077,-2.5522,0.0977
6.9610,-13.9368,21.6040,-1.0228,8.3083,-2.5394,0.0972
6.9620,-13.9259,21.5490,-1.0150,8.3090,-2.5266,0.0966
6.9630,-13.9149,21.4940,-1.0073,8.3097,-2.5138,0.0960
6.9640,-13.9041,21.4392,-0.9996,8.3103,-2.5011,0.0954
6.9650,-13.8932,21.3844,-0.9920,8.3110,-2.4883,0.0948
6.9660,-13.8824,21.3298,-0.9844,8.3117,-2.4756,0.0942
6.9670,-13.8715,21.2753,-0.9769,8.3124,-2.4629,0.0936
6.9680,-13.8608,21.2208,-0.9694,8.3131,-2.4501,0.0930
6.9690,-13.8500,21.1665,-0.9619,8.3137,-2.4374,0.0924
6.9700,-13.8393,21.1123,-0.9545,8.3144,-2.4248,0.0918
6.9710,-13.8286,21.0582,-0.9472,8.3151,-2.4121,0.0913
6.9720,-13.8179,21.0041,-0.9399,8.3158,-2.3994,0.0907
6.9730,-13.8073,20.9502,-0.9326,8.3165,-2.3868,0.0901
6.9740,-13.7966,20.8964,-0.9254,8.3173,-2.3741,0.0895
6.9750,-13.7860,20.8427,-0.9183,8.3180,-2.3615,0.0889
